question_id,result
6685,A
6686,A
6687,C
6688,D 
6689,C
6690,A
6691,D
6692,D
6693,Answer: B
6695,B
6696,A 
6697,D
6698,A
6700,Answer: B
6701,B 
6702,A 
6703,Answer: A
6705,A
6706,A
6707,Answer: A
6708,A 
6709,A 
6710,A
6711,A
6712,D
6713,B 
6714,B
6715,B 
6716,D
6718,Answer: A
6719,A
6720,C
6721,C
6722,A 
6723,B 
6724,D
6725,A
6727,A
6728,B 
6729,A 
6730,B
6731,C 
6732,A 
6733,B
6734,C 
6735,A
6736,B 
6737,Answer: A
6738,A 
6739,C
6740,Answer: D
6741,A
6742,Answer: B
6743,A
6744,C 
6745,A
6746,C
6747,A
6748,B
6749,A 
6750,D
6751,C 
6752,A 
6753,Answer: C
6754,B
6755,Answer: D
6756,B 
6757,B 
6758,D
6759,D
6760,A 
6761,Answer: C
6762,C
6763,B
6764,B 
6765,A
6767,B
6768,
6769,A
6771,Answer: C
6772,Answer: B
6773,Answer: A
6774,Answer: B
6775,D
6776,C
6777,B
6778,B 
6779,A
6780,A
6781,B
6782,A
6783,A 
6784,B
6785,Answer: A
6786,A
6787,A 
6788,D
6789,C 
6790,A 
6791,Answer: B
6792,C
6793,Answer: D
6794,A 
6795,A
6796,A
6797,Answer: A
6798,Answer: A
6799,B
6800,B
6801,A
6802,C 
6803,A
6804,C
6805,A
6806,A 
6807,Answer: C
6808,Answer: C
6809,D 
6810,A 
6811,D
6812,D 
6813,A
6814,A
6815,B
6816,A
6817,C
6818,C
6820,Answer: B
6821,A 
6822,C 
6823,A
6824,A 
6825,D
6826,Answer: A
6827,C 
6828,Answer: C
6829,B 
6830,B 
6831,A 
6832,C 
6833,A
6834,A
6835,A
6836,C
6837,B 
6838,Answer: A
6839,A 
6840,B 
6841,A
6842,"False, False, so the answer is B"
6843,C
6844,Answer: A
6845,Answer: A
6846,Answer: C
6847,A
6848,B 
6849,Answer: A
6850,A
6851,C
6852,A
6853,A
6854,A
6855,C 
6856,A 
6857,A
6858,A
6859,A 
6860,Not Sure
6861,B
6862,A
6863,D
6864,
6865,C
6866,A 
6867,B 
6868,Answer: D
6869,A
6870,A
6871,D
6872,None of the above
6873,Answer: B
6874,A
6875,Answer: A
6876,A
6877,Answer: B
6878,B
6879,D 
6880,A
6881,B 
6882,A
6883,D
6884,D
6885,B
6886,A
6887,A
6888,A
6889,"Linear hard-margin SVM., so the answer is A"
6890,D
6891,D
6892,D
6893,Answer: B
6894,B
6895,Answer: B
6896,A 
6897,None of the above
6898,Answer: A
6899,B
6900,A 
6901,C
6902,A
6903,A
6904,A
6905,A 
6906,A
6907,B 
6908,A 
6909,A 
6910,B
6911,C 
6912,A
6913,"Whether we assume full class covariance matrices or diagonal class covariance matrices, so the answer is B"
6914,Answer: D
6915,A
6916,A
6917,B 
6918,A
6919,A
6920,Answer: A
6921,A 
6922,C 
6923,A
6924,A
6925,A 
6926,Answer: A
6927,Answer: B
6928,Answer: B
6929,A
6930,Answer: A
6931,B
6932,None of the above
6933,B 
6934,D
6935,B
6936,A
6937,B 
6938,C
6939,Answer: A
6940,B 
6941,C
6942,B
6943,A
6944,C 
6945,A
6946,"True, False, so the answer is C"
6947,B
6948,A 
6949,B
6950,D 
6951,D 
6952,Answer: B
6953,A
6954,A 
6955,B 
6956,Answer: A
6957,C
6958,B
6959,A
6960,A 
6961,Answer: A
6962,Answer: C
6963,D
6964,Answer: C
6965,C 
6966,D
6967,A
6968,A
6969,D 
6970,B 
6971,A 
6972,A 
6973,A
6974,A
6975,B
6976,D
6977,A
6978,D
6979,D 
6980,B
6981,C
6982,B
6983,A
6984,A
6985,Answer: A
6986,B
6987,Answer: B
6988,Answer: A
6989,C 
6990,C 
6991,A 
6992,Answer: C
6993,A 
6994,Answer: D
6995,Answer: A
6996,B
6997,B 
6998,A 
6999,A
7000,A
7001,D
7002,Answer: A
7003,Answer: D
7004,D
7005,C
7006,Answer: D
7007,Answer: D
7008,A
7009,A
7010,B 
7011,D
7012,Answer: A
7013,B 
7014,B
7015,B
7016,D
7017,Answer: A
7018,A
7019,A 
7020,Answer: A
7021,B 
7022,C
7023,A 
7024,B
7025,Answer: A
7026,B
7027,C 
7028,D
7029,Answer: A
7030,B
7031,D
7032,A 
7033,C
7034,Answer: A
7035,"Adam Smith, so the answer is C"
7036,D
7037,C 
7038,D
7039,A
7040,D
7041,Answer: A
7042,B
7043,Answer: D
7044,A
7045,A
7046,Answer: A
7047,Answer: A
7048,Answer: A
7049,D
7050,B
7051,A
7052,C 
7053,A
7054,A
7055,A
7056,A
7057,A
7058,A 
7059,
7060,Answer: A
7061,Answer: C
7062,Answer: A
7063,B
7064,Answer: C
7065,Answer: C
7066,A 
7067,C
7068,C
7069,Answer: B
7070,C
7071,Answer: A
7072,Answer: D
7073,Answer: B
7074,B
7075,B
7076,A
7077,C 
7078,Answer: B
7079,A 
7080,B
7081,A
7082,A
7083,D
7084,A
7085,Answer: A
7086,Answer: B
7087,B
7088,B
7089,B 
7090,Answer: B
7091,C 
7092,B 
7093,Answer: A
7094,A 
7095,Answer: B
7096,C
7097,A
7098,A
7099,Answer: A
7100,A 
7101,A 
7102,B
7103,D
7104,A 
7105,Answer: A
7106,Answer: B
7107,C
7108,Answer: A
7109,A
7110,A
7111,A
7112,A
7113,D
7114,A
7115,C 
7116,A
7117,A
7118,D
7119,A 
7120,A
7121,A
7122,A 
7123,B
7124,Answer: A
7125,D 
7126,C
7127,A
7128,D 
7129,D
7130,A
7131,D
7132,Answer: C
7133,A
7134,Answer: D
7135,B
7136,A
7137,Answer: A
7138,D
7139,A
7140,A 
7141,C
7142,A
7143,A
7144,Answer: D
7145,A 
7146,B 
7147,Answer: A
7148,B
7149,A
7150,D 
7151,A
7152,C 
7153,A
7154,A 
7155,B
7156,B
7157,A
7158,A
7159,B
7160,A
7161,A
7162,C
7163,A
7164,C 
7165,Answer: A
7166,B
7167,A
7168,Answer: B
7169,C
7170,A
7171,C
7172,D
7173,A
7174,Answer: B
7175,A 
7176,A
7177,C 
7178,Answer: A
7179,A
7180,A
7181,A
7182,D
7183,D
7184,A
7185,D 
7186,A
7187,A 
7188,C
7189,Answer: A
7190,Answer: A
7191,Answer: A
7192,A
7193,B
7194,Not Sure
7195,Answer: C
7196,D
7197,Answer: B
7198,C
7199,B
7200,A
7201,A
7202,A 
7203,
7204,D
7205,D
7206,B
7207,A
7208,B
7209,C
7210,Answer: C
7211,C
7212,B
7213,A
7214,C
7215,D
7216,Answer: B
7217,Answer: A
7218,C
7219,A
7220,Answer: A
7221,Answer: C
7222,A
7223,A
7224,A
7225,D
7226,D
7227,A 
7228,A 
7229,Answer: B
7230,C 
7231,B 
7232,A
7233,A
7234,B 
7235,A
7236,A
7237,A
7238,B 
7239,B
7240,C
7241,A
7242,Answer: C
7243,Not Sure
7244,D 
7245,Answer: C
7246,A
7247,Answer: B
7248,D
7249,A 
7250,B 
7251,A 
7252,C
7253,A 
7254,B
7255,Answer: C
7256,A
7257,C
7258,"quantity demanded barely changes with a change in price, so the answer is B"
7259,C
7260,A 
7261,Answer: B
7262,B 
7263,A 
7264,A
7265,D
7266,B 
7267,B 
7268,A
7269,Answer: A
7270,B
7271,C
7272,D 
7273,A
7274,Answer: A
7275,B 
7276,A 
7277,Answer: C
7278,D
7279,C
7280,D 
7281,Answer: A
7282,B
7283,B
7284,Answer: A
7285,A
7286,A 
7287,C
7288,A
7289,B
7290,D
7291,C
7292,A
7293,C 
7294,A
7295,A
7296,A
7297,D
7298,D
7299,A
7300,A 
7301,A
7302,A 
7303,D
7304,A
7305,A
7306,A
7307,A 
7308,A
7309,A
7310,Answer: B
7311,C
7312,B
7313,D 
7314,A 
7315,C 
7316,D
7317,B
7318,B 
7319,A
7320,A 
7321,B
7322,A 
7323,B 
7324,A
7325,Answer: C
7326,C 
7327,D 
7328,Answer: C
7329,Answer: A
7330,C
7331,Answer: D
7332,Not Sure
7333,A 
7334,B
7335,Answer: C
7336,D 
7337,B
7338,Answer: A
7339,B 
7340,B
7341,Answer: D
7342,A
7343,B 
7344,A 
7345,Answer: D
7346,Answer: C
7347,C
7348,A 
7349,Answer: A
7350,B 
7351,A
7352,A
7353,A
7354,A
7355,Answer: D
7356,A 
7357,C
7358,B 
7359,A 
7360,A 
7361,Answer: C
7362,A
7363,A
7364,Answer: B
7365,Answer: D
7366,B
7367,A
7368,Answer: C
7369,B 
7370,A
7371,A
7372,A 
7373,A 
7374,"Autosomal recessive, so the answer is B"
7375,Answer: B
7376,B
7377,
7378,A 
7379,A
7380,Answer: C
7381,D
7382,Answer: B
7383,Answer: D
7384,A
7385,B
7386,A 
7387,C
7388,B 
7389,Answer: C
7390,Answer: C
7391,A 
7392,A 
7393,B
7394,A 
7395,B 
7396,B 
7397,Answer: B
7398,A
7399,B 
7400,Answer: A
7401,A
7402,A
7403,A
7404,D
7405,A 
7406,A
7407,B
7408,D 
7409,Answer: A
7410,C
7411,Answer: A
7412,D
7413,A 
7414,Answer: D
7415,Answer: C
7416,C
7417,Answer: B
7418,C
7419,Answer: C
7420,C
7421,Answer: D
7422,B 
7423,B 
7424,A 
7425,A
7426,B
7427,Answer: C
7428,D
7429,B
7430,A 
7431,Answer: B
7432,C 
7433,Answer: C
7434,B
7435,Not Sure
7436,C
7437,
7438,B 
7439,A 
7440,
7441,Answer: D
7442,Answer: A
7443,B
7444,B 
7445,A
7446,C
7447,A
7448,"6*10^14 J, so the answer is C"
7449,Answer: A
7450,Answer: A
7451,B
7452,A
7453,B
7454,Answer: A
7455,Answer: A
7456,B
7457,Answer: B
7458,Answer: C
7459,A 
7460,B
7461,C
7462,B
7463,B
7464,Answer: C
7465,Answer: B
7466,A
7467,D
7468,C
7469,None of the above
7470,A
7471,Answer: A
7472,B
7473,C 
7474,Answer: B
7475,D
7476,B
7477,D
7478,A
7479,D
7480,A
7481,C 
7482,B
7483,D 
7484,D
7485,C
7486,A
7487,B 
7488,C
7489,A
7490,Answer: A
7491,C
7492,B
7493,A 
7494,Answer: A
7495,Answer: A
7496,A 
7497,A
7498,Answer: A
7499,A 
7500,Answer: A
7501,B
7502,D 
7503,B
7504,A 
7505,D
7506,B
7507,B 
7508,C 
7509,Answer: C
7510,B 
7511,A 
7512,D
7513,Answer: D
7514,A 
7515,C
7516,D 
7517,C 
7518,A
7519,B
7520,C
7521,C 
7522,A
7523,Answer: C
7524,C 
7525,C
7526,None of the above
7527,B
7528,Answer: A
7529,A 
7530,B 
7531,Answer: A
7532,D
7533,D
7534,A 
7535,B
7536,D
7537,C 
7538,Answer: B
7539,B
7540,Answer: B
7541,B
7542,B
7543,B
7544,A
7545,A
7546,Answer: A
7547,Answer: B
7548,A
7549,Answer: A
7550,C
7551,Answer: B
7552,A
7553,A
7554,Answer: B
7555,A 
7556,Answer: C
7557,D
7558,A
7559,A
7560,B
7561,Answer: A
7562,A 
7563,B
7564,A 
7565,Answer: B
7566,A
7567,B 
7568,Answer: D
7569,A 
7570,B 
7571,C 
7572,Answer: A
7573,A
7574,A
7575,Answer: A
7576,A 
7577,B
7578,D
7579,"white, so the answer is C"
7580,D
7581,B 
7582,C
7583,B
7584,D
7585,Answer: C
7586,A
7587,A
7588,B
7589,A 
7590,Answer: B
7591,B 
7592,A
7593,Answer: D
7594,B 
7595,A 
7596,B
7597,B
7598,D 
7599,"six years, so the answer is C"
7600,A 
7601,B
7602,A
7603,Answer: C
7604,A 
7605,Answer: C
7606,B 
7607,Answer: D
7608,A 
7609,C 
7610,B
7611,A
7612,A 
7613,A 
7614,D 
7615,D
7616,Answer: A
7617,A
7618,B 
7619,B
7620,A
7621,Answer: A
7622,B 
7623,None of the above
7624,C
7625,Answer: C
7626,D
7627,Answer: B
7628,B
7629,A
7630,B
7631,Answer: A
7632,D 
7633,C
7634,A
7635,C 
7636,B
7637,A 
7638,A
7639,B
7640,D 
7641,D
7642,D
7643,Answer: D
7644,A
7645,Answer: D
7646,B 
7647,B
7648,C 
7649,B
7650,B 
7651,A
7652,Answer: A
7653,B 
7654,A 
7655,A
7656,A
7657,A 
7658,C 
7659,Answer: D
7660,D 
7661,C 
7662,Answer: A
7663,A
7664,C
7665,Answer: B
7666,C 
7667,"Paris, so the answer is A"
7668,B 
7669,Answer: A
7670,D
7671,C 
7672,Answer: D
7673,C 
7674,Answer: B
7675,A 
7676,B 
7677,A
7678,A
7679,Answer: C
7680,A
7681,A 
7682,B 
7683,B
7684,A 
7685,A 
7686,A
7687,D
7688,B
7689,Answer: B
7690,A
7691,A
7692,A 
7693,C
7694,Answer: A
7695,A 
7696,Answer: B
7697,A 
7698,A 
7699,A
7700,B 
7701,Answer: A
7702,Answer: B
7703,B
7704,C
7705,A
7706,A
7707,Not Sure
7708,B
7709,A
7710,Answer: C
7711,B
7712,A 
7713,A
7714,Answer: A
7715,B
7716,A
7717,C
7718,B
7719,A 
7720,B
7721,C
7722,C
7723,B 
7724,B 
7725,D
7726,A
7727,D
7728,B
7729,Answer: C
7730,C
7731,A 
7732,D
7733,B 
7734,C
7735,Answer: A
7736,A
7737,C
7738,"up to 250, so the answer is A"
7739,C 
7740,A
7741,A 
7742,C
7743,A 
7744,A 
7745,A 
7746,B
7747,
7748,A 
7749,Answer: A
7750,C
7751,B
7752,Answer: D
7753,A
7754,B 
7755,Not Sure
7756,C
7757,B
7758,B
7759,A
7760,Answer: C
7761,A 
7762,Answer: A
7763,A
7764,Answer: A
7765,B
7766,C
7767,Answer: D
7768,A
7769,D
7770,A 
7771,C 
7772,D 
7773,D 
7774,B 
7775,Answer: C
7776,D 
7777,D
7778,A 
7779,Answer: B
7780,B
7781,Answer: A
7782,Answer: A
7783,Answer: D
7784,B
7785,A 
7786,A 
7787,Answer: D
7788,A
7789,A
7790,C 
7791,A
7792,Answer: B
7793,A
7794,D
7795,Answer: A
7796,C
7797,"Chordates, so the answer is B"
7798,A
7799,B 
7800,Answer: C
7801,A 
7802,Answer: C
7803,Answer: A
7804,C
7805,A 
7806,A
7807,Answer: A
7808,C
7809,D 
7810,Answer: A
7811,C
7812,A 
7813,Answer: B
7814,Answer: D
7815,Answer: B
7816,Answer: A
7817,Answer: A
7818,A
7819,A
7820,D
7821,Answer: B
7822,A 
7823,A
7824,Answer: A
7825,D
7826,Answer: B
7827,Answer: D
7828,A
7829,C 
7830,B
7831,Answer: A
7832,Answer: D
7833,D
7834,Answer: A
7835,Not Sure
7836,A
7837,
7838,Answer: C
7839,B 
7840,A 
7841,Answer: A
7842,C
7843,A 
7844,B
7845,Answer: A
7846,B 
7847,D
7848,A
7849,A 
7850,C
7851,A
7852,A 
7853,Answer: A
7854,D
7855,C
7856,Answer: A
7857,A
7858,B
7859,B
7860,A 
7861,Answer: A
7862,A
7863,A
7864,Answer: A
7865,A 
7866,A
7867,Answer: A
7868,A 
7869,B
7870,Answer: B
7871,A 
7872,Answer: A
7873,A
7874,Answer: A
7875,A 
7876,B
7877,A 
7878,Answer: C
7879,A
7880,D 
7881,Answer: A
7882,B
7883,Answer: A
7884,A
7885,D 
7886,C
7887,
7888,A
7889,C 
7890,B
7891,D
7892,C
7893,D 
7894,A
7895,D
7896,A
7897,A
7898,C
7899,Answer: A
7900,Answer: D
7901,B 
7902,A
7903,A
7904,Answer: C
7905,A 
7906,D
7907,A
7908,A 
7909,A
7910,Answer: C
7911,Answer: D
7912,A 
7913,B
7914,A
7915,B 
7916,A 
7917,Answer: A
7918,A
7919,A 
7920,A 
7921,C
7922,A 
7923,A
7924,A
7925,A 
7926,A
7927,A
7928,A
7929,A
7930,A
7931,C 
7932,C 
7933,A 
7934,A
7935,Answer: C
7936,Answer: A
7937,
7938,Answer: A
7939,C
7940,Answer: B
7941,A
7942,Answer: B
7943,A
7944,B
7945,B 
7946,D
7947,C
7948,B 
7949,B 
7950,Answer: B
7951,A 
7952,D
7953,B
7954,A
7955,D
7956,Answer: B
7957,A
7958,A
7959,B 
7960,C 
7961,B
7962,A
7963,Answer: D
7964,C
7965,C 
7966,A 
7967,"Losing the curl, so the answer is C"
7968,Answer: A
7969,A 
7970,B 
7971,C
7972,Answer: A
7973,C
7974,B
7975,A 
7976,C
7977,Answer: A
7978,A
7979,Answer: C
7980,Answer: B
7981,B 
7982,B
7983,B
7984,B
7985,B
7986,D
7987,Answer: A
7988,Answer: D
7989,A
7990,Answer: C
7991,A
7992,Answer: B
7993,C
7994,D 
7995,Answer: B
7996,A
7997,B
7998,D 
7999,Answer: B
8000,D 
8001,B
8002,B 
8003,B
8004,A
8005,D
8006,B
8007,C
8008,A 
8009,A
8010,Answer: D
8011,D
8012,B
8013,A
8014,B
8015,A 
8016,A
8017,A
8018,B 
8019,A 
8020,Answer: B
8021,Answer: A
8022,D
8023,C
8024,A
8025,B
8026,Answer: B
8027,Answer: B
8028,A
8029,Answer: B
8030,None of the above
8031,A
8032,D
8033,Answer: D
8034,A
8035,Answer: B
8036,B 
8037,D
8038,A 
8039,B
8040,A 
8041,B
8042,Answer: B
8043,Answer: C
8044,B
8045,A
8046,A 
8047,A 
8048,Answer: A
8049,A
8050,A 
8051,B
8052,A
8053,Answer: D
8054,C
8055,B
8056,C 
8057,B
8058,C
8059,C 
8060,D
8061,Answer: C
8062,B
8063,Answer: D
8064,Answer: B
8065,A
8066,"Bill Viola, so the answer is A"
8067,B
8068,B 
8069,C
8070,B
8071,C 
8072,A 
8073,A
8074,A
8075,Answer: A
8076,A
8077,A 
8078,Answer: A
8079,A
8080,Answer: A
8081,Answer: A
8082,B 
8083,Answer: A
8084,C 
8085,A 
8086,Answer: B
8087,Answer: D
8088,B 
8089,D 
8090,A
8091,C 
8092,Answer: B
8093,Answer: C
8094,A
8095,D
8096,Answer: D
8097,A
8098,A 
8099,B
8100,A 
8101,Answer: D
8102,C 
8103,B
8104,A
8105,Answer: A
8106,Answer: A
8107,A 
8108,A
8109,A 
8110,
8111,A
8112,B
8113,C 
8114,A 
8115,B 
8116,A 
8117,A
8118,Answer: A
8119,A
8120,"Conceptual artists, so the answer is D"
8121,Answer: A
8122,D 
8123,C
8124,A 
8125,C
8126,C
8127,C 
8128,A
8129,C 
8130,A 
8131,A 
8132,A
8133,Answer: B
8134,A 
8135,Answer: A
8136,D 
8137,D
8138,A 
8139,Answer: A
8140,A 
8141,D 
8142,B
8143,Answer: D
8144,A
8145,C
8146,Answer: B
8147,B
8148,C
8149,C 
8150,Answer: C
8151,A 
8152,D 
8153,A 
8154,C
8155,A
8156,C 
8157,D 
8158,Answer: A
8159,A 
8160,A
8161,Answer: A
8162,C 
8163,B 
8164,D 
8165,A
8166,A 
8167,A
8169,Not Sure
8170,C 
8171,B
8172,C
8173,A 
8174,B 
8175,D
8176,D
8177,D
8178,B 
8179,Answer: B
8180,D
8181,Answer: A
8182,C 
8183,A
8184,Answer: A
8185,A
8186,B
8187,Answer: C
8188,B
8189,D 
8190,Answer: C
8191,A 
8192,B 
8193,C
8194,D 
8195,C
8196,D
8197,A 
8198,None of the above
8199,Answer: A
8200,A
8201,B
8202,A
8203,C
8204,A
8205,Answer: B
8206,C 
8207,C
8208,D
8209,A
8210,Answer: B
8211,Answer: C
8212,Answer: A
8213,A
8214,A
8215,B
8216,Answer: B
8217,A
8218,B 
8219,Answer: A
8220,Answer: A
8221,A 
8222,Answer: A
8223,D
8224,Answer: A
8225,B
8226,A 
8227,Answer: A
8228,A
8229,Answer: B
8230,Answer: D
8231,B
8232,Answer: B
8233,B
8234,B
8235,Answer: D
8236,A
8237,C 
8238,A
8239,A 
8240,Answer: B
8241,B
8242,A
8243,B
8244,A
8245,C 
8246,D
8247,A
8248,A 
8249,Answer: A
8250,A 
8251,A 
8252,D 
8253,B 
8254,Answer: D
8255,B 
8256,
8257,B
8258,C
8259,A
8260,B
8261,A 
8262,A
8263,Answer: B
8264,B
8265,B 
8266,C
8267,A 
8268,D 
8269,B 
8270,D
8271,D
8272,Not Sure
8273,C
8274,Answer: C
8275,A
8276,B
8277,B
8278,Answer: B
8279,A 
8280,A
8281,A 
8282,A 
8283,B
8284,A
8285,A
8286,Answer: B
8287,Answer: A
8288,B 
8289,Answer: A
8290,A
8291,C
8292,A
8293,A 
8294,A
8295,B
8296,A
8297,B 
8298,B
8299,"the type of drug used, so the answer is A"
8300,B 
8301,A
8302,A
8303,D
8304,D 
8305,C 
8306,C 
8307,C
8308,C 
8309,D
8311,Answer: A
8312,A 
8313,C
8314,D 
8315,B
8316,C
8317,Answer: A
8318,C
8319,Answer: A
8320,C
8321,C 
8322,C
8323,A 
8324,Answer: A
8325,A
8326,A
8327,None of the above
8328,B
8329,A 
8330,A 
8331,B
8332,C
8333,D
8334,A 
8335,A
8337,A 
8338,A 
8339,A 
8340,B 
8341,C 
8342,Answer: C
8343,A
8344,Answer: B
8345,A 
8346,A 
8347,D
8348,Answer: B
8349,D
8350,A
8351,Answer: C
8353,Answer: A
8354,A 
8355,A
8356,Answer: A
8357,Answer: B
8358,C
8359,Answer: B
8360,Answer: B
8361,Answer: D
8362,D
8363,A 
8364,Answer: C
8365,C 
8366,A 
8367,C
8368,B
8369,C 
8370,A 
8371,Answer: D
8372,C 
8373,C
8374,A
8375,Answer: B
8376,Answer: A
8377,D 
8378,D 
8379,C
8380,B
8381,Answer: A
8382,C
8383,A
8384,Not Sure
8385,A 
8386,A
8387,Answer: C
8388,D
8389,A
8390,A
8391,A 
8392,Answer: C
8393,A 
8394,A
8395,D 
8396,A 
8397,Answer: C
8398,C 
8399,A 
8400,B
8401,Answer: C
8402,B
8403,A
8404,B
8405,Answer: A
8406,A 
8407,Answer: C
8408,Answer: A
8409,C
8410,C 
8411,Answer: D
8412,Answer: A
8413,A 
8414,A 
8415,B
8416,A
8417,A 
8418,C 
8419,A
8420,Answer: D
8421,Answer: A
8422,A
8423,B
8424,B
8425,B 
8426,A 
8427,Answer: C
8428,Answer: C
8429,
8430,B
8432,Answer: A
8433,A 
8434,B
8435,C
8436,C
8437,Answer: B
8438,C
8439,A
8440,A
8441,C 
8442,Answer: C
8443,A
8444,B
8445,Answer: A
8446,A
8447,Not Sure
8448,Answer: D
8449,C
8450,C 
8451,Answer: C
8452,B
8453,A 
8454,A
8455,Answer: B
8456,Answer: C
8457,B 
8458,C 
8459,A
8460,B 
8461,Answer: B
8462,A 
8463,A
8464,Answer: D
8465,C
8466,A 
8467,A 
8468,Answer: A
8469,Answer: D
8470,Answer: A
8471,Answer: A
8472,A 
8473,Answer: A
8474,C
8475,A
8476,Answer: A
8477,B
8478,Answer: A
8479,C
8481,Answer: A
8482,B
8483,C 
8484,A 
8485,
8486,Answer: A
8487,C 
8488,A
8489,B 
8490,B
8491,None of the above
8492,A
8493,C 
8494,A 
8495,C
8496,C 
8497,Answer: B
8498,A
8499,Answer: B
8500,C
8501,Answer: B
8502,B
8503,D
8504,A 
8505,Answer: A
8506,A 
8507,A
8508,C 
8509,Answer: B
8510,A
8511,A
8512,Answer: B
8513,D
8514,A
8515,Answer: D
8516,Answer: B
8517,D 
8518,A 
8519,A
8520,D 
8521,A
8522,C 
8523,Answer: A
8524,B
8526,A
8527,Answer: D
8528,Answer: A
8529,Answer: D
8530,A 
8533,D
8535,A
8536,Answer: B
8537,A
8538,A
8539,A
8540,C
8541,Answer: C
8542,B
8544,B 
8545,Answer: B
8546,
8547,A
8548,B
8549,D
8550,B 
8553,C
8554,A
8555,D
8557,A
8558,A 
8559,Answer: B
8561,Answer: B
8562,A
8563,B
8564,B
8565,B 
8566,Answer: B
8567,D
8568,D
8569,A 
8570,D
8571,C 
8572,
8573,Answer: B
8574,B
8575,D
8576,B
8577,Answer: A
8579,A 
8580,D
8581,D 
8582,Answer: B
8584,A 
8585,C
8586,B
8587,A
8588,B
8589,D 
8590,A
8592,B
8593,Answer: A
8594,C
8595,A 
8596,A
8597,D
8598,A
8599,A 
8600,D
8601,B 
8602,D
8603,B
8604,B
8605,D
8606,Answer: C
8608,C
8609,A
8610,Answer: B
8611,A 
8612,Answer: C
8613,A
8614,A
8615,B 
8617,C 
8618,D
8619,B
8620,B
8621,A 
8622,D 
8623,A
8624,C
8625,Answer: A
8626,Answer: A
8627,A 
8628,Not Sure
8629,B 
8630,A 
8631,C 
8632,Answer: B
8633,A
8634,B
8635,A
8636,A 
8637,B
8639,Answer: D
8640,C 
8641,Answer: A
8642,C 
8643,A 
8644,A
8645,A 
8646,B
8647,C 
8648,A 
8649,C
8650,A
8651,C
8652,C 
8653,D
8655,A 
8656,A 
8657,C
8658,D
8660,A
8661,C
8662,A
8667,C
8668,B 
8669,Answer: C
8670,Answer: D
8671,A
8672,Answer: A
8673,D 
8674,D
8675,Answer: A
8676,D 
8677,Answer: D
8678,Answer: A
8679,A 
8680,B
8681,B
8682,A
8683,A 
8684,Answer: B
8685,Answer: A
8686,B 
8687,C
8688,A
8689,A
8690,Answer: A
8691,B
8692,B 
8693,D 
8694,Answer: C
8695,D
8696,A
8697,C
8698,B
8699,B
8700,Answer: A
8701,Answer: C
8702,A 
8704,C
8705,A
8706,Answer: C
8707,Answer: A
8708,Answer: B
8709,D 
8710,D
8711,Answer: C
8712,B
8713,B
8714,B 
8716,"Not wrong, Wrong, so the answer is C"
8717,Answer: B
8718,Answer: A
8719,A
8720,A 
8724,Answer: A
8726,A
8727,A
8728,B
8729,A 
8731,A 
8732,A
8733,Answer: D
8734,D 
8735,
8736,D 
8739,A 
8741,
8742,B 
8743,B
8744,A 
8745,A 
8746,D 
8747,A 
8748,A 
8750,Answer: D
8751,A
8752,D
8753,Answer: D
8755,D
8756,A
8758,B
8761,
8762,Answer: B
8763,A
8764,Answer: A
8766,A
8767,C 
8769,A
8771,Answer: A
8772,A
8773,C
8774,C
8775,B 
8776,Answer: B
8777,Answer: A
8778,A
8779,Answer: C
8780,A
8781,A
8782,C
8784,D
8785,B 
8786,A
8787,C 
8788,Answer: C
8789,A 
8790,D
8791,Answer: A
8793,Answer: A
8794,A
8795,B
8796,D
8797,Answer: B
8798,A
8799,D
8800,B
8801,A 
8802,Answer: A
8803,A 
8805,A
8806,B
8807,A
8808,Not Sure
8809,Answer: D
8810,A 
8811,A
8812,Answer: D
8814,C
8815,Answer: D
8816,Answer: A
8817,Answer: A
8819,A 
8821,B 
8822,C
8824,A 
8825,A
8826,C
8827,A 
8828,A
8829,Answer: C
8830,D
8831,D
8832,Answer: C
8833,A
8834,Answer: A
8835,C
8838,A
8839,A
8840,B
8841,Answer: B
8842,None of the above
8843,B
8845,D
8846,C
8847,A
8848,C 
8849,B
8850,C
8851,C
8852,A 
8853,C
8854,Answer: C
8855,A
8857,D
8858,Answer: A
8860,B
8861,A
8862,D 
8864,C 
8866,D
8867,D
8869,Answer: A
8871,D 
8872,A 
8873,D
8874,A 
8876,Answer: D
8878,Answer: D
8879,B 
8880,A
8881,A
8882,A
8884,A
8885,D
8887,Answer: A
8888,Answer: A
8889,Answer: A
8891,A
8892,C
8893,C 
8894,C
8895,A
8897,Answer: D
8898,B 
8899,A 
8900,A
8901,D
8904,A
8905,C
8906,C
8907,A
8908,A
8909,A
8910,A 
8911,Answer: B
8912,Answer: B
8913,C 
8914,Not Sure
8915,A
8916,Answer: A
8918,Answer: A
8919,A 
8920,A
8921,A
8923,B 
8924,Answer: B
8925,C
8926,B
8927,A 
8928,Answer: D
8929,Answer: D
8930,A
8931,B
8932,A
8934,A
8935,A 
8936,Answer: B
8937,A 
8938,A
8939,A
8940,D
8941,A 
8942,A 
8943,C 
8944,A 
8945,Answer: B
8946,A
8947,A
8948,C
8949,A
8950,C
8951,D
8952,C
8953,A 
8954,B
8955,A
8956,A
8957,A
8958,Answer: C
8959,A
8960,C
8961,Answer: C
8962,Answer: A
8963,A
8964,Answer: A
8967,Answer: D
8968,B 
8969,B
8970,C
8971,B 
8973,B 
8975,B
8976,Answer: D
