question_id,result
6550,Answer: C
6551,B
6552,B
6553,Answer: D
6554,Answer: B
6555,"A State is 'injured' should it acknowledge the existence of the internationally wrongful conduct, so the answer is C"
6556,C
6557,D
6558,D
6559,Answer: A
6560,D
6561,C
6562,A 
6563,C
6564,C 
6565,A
6566,Answer: D
6567,C
6568,D 
6569,A
6570,D
6571,D
6572,D
6573,B
6574,D
6575,D
6576,Answer: C
6577,Answer: D
6578,D 
6579,Answer: A
6580,D
6581,C
6582,Answer: C
6583,C
6584,A
6585,A 
6586,Answer: B
6587,A
6588,D
6589,D
6590,Answer: C
6591,D
6592,C
6593,
6594,D 
6595,D
6596,A
6597,None of the above
6598,Answer: B
6599,D
6600,D 
6601,B 
6602,C
6603,B
6604,Not Sure
6605,D
6606,Answer: B
6607,A
6608,Not Sure
6609,Answer: C
6610,Answer: D
6611,Answer: A
6612,C
6613,Answer: D
6614,Answer: D
6615,A 
6616,D
6617,Answer: C
6618,C
6619,A
6620,D
6621,Answer: B
6622,A
6623,A 
6624,A
6625,C
6626,D
6627,B
6628,Answer: D
6629,D
6630,B
6631,Answer: D
6632,Answer: C
6633,Answer: D
6634,Answer: C
6635,C
6636,Answer: D
6637,Answer: D
6638,D
6639,D 
6640,Answer: A
6641,D
6642,A 
6643,D
6644,B
6645,A 
6646,C
6647,Answer: D
6648,D
6649,None of the above
6650,B 
6651,D
6652,D
6653,C 
6654,Answer: B
6655,C
6656,Answer: D
6657,C
6658,B
6659,D
6660,C
6661,D
6662,D
6663,D
6664,B
6665,D
6666,C
6667,Answer: D
6668,D 
6669,C
6670,C
6671,C
6673,C
6674,C 
6675,Answer: D
6676,C
6677,Answer: D
6678,Answer: A
6680,D
6682,D 
6683,D 
6684,D
6685,Answer: C
6686,D 
6687,C
6688,Answer: D
6689,C
6690,D 
6691,Answer: D
6692,D
6693,Answer: C
6694,B 
6695,Answer: C
6696,Answer: C
6697,D
6698,A
6699,B
6700,Answer: B
6701,Answer: B
6703,Answer: D
6704,C
6705,D
6706,D
6708,Answer: C
6709,Answer: D
6710,A 
6714,D
6715,B
6717,D
6718,D
6720,C 
6721,C
6722,A
6723,C
6724,D
6725,A
6726,A
6727,D
6728,Answer: B
6729,D 
6730,B 
6731,Answer: D
6732,D 
6733,B
6734,Answer: C
6736,
6737,Answer: A
6738,A
6739,D
6740,C 
6741,Answer: C
6742,B 
6743,D 
6744,C
6745,Answer: D
6746,D 
6747,D 
6748,Answer: D
6749,Answer: B
6750,D 
6751,C
6753,D 
6754,C
6755,D 
6756,C 
6757,B
6760,C 
6761,Answer: C
6762,C 
6763,B
6764,B
6765,D 
6766,C
6767,B
6768,Answer: D
6769,D 
6770,B 
6771,C
6772,B
6773,C 
6775,D
6776,C
6777,B 
6778,B
6779,A
6780,Answer: D
6781,C 
6782,D 
6783,B
6784,B
6785,A 
6786,A 
6787,Answer: C
6788,Answer: D
6789,C
6790,D
6791,Answer: B
6792,C
6793,D
6795,A
6796,Answer: C
6797,Answer: D
6798,D
6799,Answer: B
6800,D
6802,C
6803,Answer: B
6805,D 
6806,None of the above
6807,Answer: C
6809,Answer: D
6810,D
6811,Not Sure
6812,Answer: D
6813,C
6814,Answer: D
6815,Answer: B
6816,A
6818,Answer: D
6819,D 
6820,Answer: B
6821,Answer: A
6822,Answer: C
6823,A
6824,A 
6825,D 
6827,C
6828,D
6830,Answer: D
6831,D
6832,Answer: C
6835,D 
6836,C
6837,D 
6838,D
6839,A
6840,B
6841,A
6842,D
6843,C
6844,D 
6845,D
6846,C
6847,Answer: C
6848,Answer: B
6849,B 
6850,B
6851,Answer: C
6852,A
6853,Answer: D
6854,D 
6855,B
6856,D
6857,Answer: B
6858,C
6859,D 
6860,A 
6861,B
6862,C 
6863,Answer: D
6864,D
6865,C
6866,Answer: C
6867,D
6868,D
6869,Answer: A
6870,B
6871,Answer: D
6872,D 
6873,B
6874,A 
6875,A
6876,B 
6877,Answer: C
6878,Answer: B
6879,Answer: D
6880,D 
6881,D 
6882,D
6883,D
6884,Answer: D
6885,B
6886,Answer: D
6887,D
6888,D 
6889,Answer: D
6890,"All of the above, so the answer is D"
6891,None of the above
6892,Answer: D
6893,B
6894,B
6895,B
6896,D
6897,C
6898,Answer: B
6899,Answer: A
6900,Answer: C
6901,C 
6902,A
6903,"True, True, so the answer is A"
6904,C
6905,Answer: A
6906,D 
6907,B 
6908,D
6909,Answer: C
6910,Answer: D
6911,C 
6912,A
6913,D
6914,C
6915,Answer: A
6916,D
6917,D
6918,A 
6919,B 
6920,Answer: C
6921,Answer: D
6922,Answer: C
6923,D
6924,A
6925,D
6926,Answer: B
6927,D
6928,B
6929,B
6930,C
6931,A
6932,C
6933,Answer: B
6934,D
6935,D
6936,Answer: D
6937,B 
6938,Answer: D
6939,A
6940,Answer: D
6941,Answer: C
6942,"Convolving an image with $\begin{bmatrix}0 & 0 & 0\\ 0 & 1 & 0 \\ 0 & 0 & 0 \end{bmatrix}$ would not change the image, so the answer is B"
6943,D
6944,C
6945,D
6946,D
6947,B 
6948,D
6949,Answer: C
6950,D
6951,D 
6952,D
6953,D 
6954,D
6955,Answer: B
6956,Answer: C
6957,C
6958,B
6959,A
6960,A
6961,A
6962,C
6963,D 
6964,Answer: C
6965,Answer: D
6966,D
6967,D
6968,Answer: A
6969,D 
6970,Answer: C
6971,D
6972,D 
6973,A
6974,Answer: A
6975,B 
6976,D
6977,A
6978,D
6979,Answer: D
6980,D 
6981,C
6982,B
6983,A
6984,Answer: B
6985,D 
6986,B
6987,B
6988,A
6989,C 
6990,D
6991,C
6992,C
6993,B
6994,C
6995,
6996,"Small span of control, so the answer is D"
6997,B
6998,A
6999,C 
7000,D
7001,D
7002,A
7003,D 
7004,Answer: D
7005,D
7006,Answer: D
7007,D
7008,C
7009,D
7010,D 
7011,Answer: D
7012,D 
7013,C
7014,B
7015,"Time and motion studies, so the answer is B"
7016,B
7017,Answer: D
7018,Answer: C
7019,D 
7020,A
7021,"Top to bottom, so the answer is B"
7022,C
7023,D
7024,Answer: D
7025,Answer: A
7026,C
7027,Answer: C
7028,D 
7029,A
7030,A
7031,B 
7032,B
7033,C
7034,Answer: D
7035,A
7036,D
7037,C
7038,D 
7039,Answer: B
7040,Answer: D
7041,D 
7042,B
7043,D
7044,A
7045,A
7046,D
7047,D
7048,B
7049,
7050,D 
7051,Answer: A
7052,C
7053,B
7054,D
7055,C
7056,Answer: D
7057,Answer: A
7058,C
7059,Answer: A
7060,Answer: C
7061,Answer: C
7062,"Loss-leader pricing., so the answer is D"
7063,B 
7064,Answer: C
7065,C 
7066,Answer: D
7067,C 
7068,C
7069,Answer: B
7070,C
7071,Answer: A
7072,Answer: D
7073,D 
7074,Answer: D
7075,D
7076,Answer: D
7077,C
7078,B
7079,A 
7080,D
7081,A 
7082,Answer: A
7083,D 
7084,D 
7085,Answer: A
7086,Answer: B
7087,B
7088,D
7089,D
7090,B 
7091,C
7092,C 
7093,C 
7094,A
7095,None of the above
7096,C
7097,C 
7098,A
7099,B
7100,A
7101,Answer: D
7102,B
7103,D
7104,A
7105,B
7106,Answer: B
7107,C 
7108,A
7109,A
7110,Answer: C
7111,Answer: A
7112,A
7113,Not Sure
7114,"Environmental scanning, so the answer is A"
7115,C
7116,D
7117,A
7118,D 
7119,Answer: B
7120,A 
7121,D 
7122,D
7123,B
7124,C
7125,Answer: D
7126,C 
7127,Answer: C
7128,D 
7129,D 
7130,D 
7131,D 
7132,Answer: C
7133,Answer: D
7134,D
7135,Answer: B
7136,C
7137,B
7138,Answer: D
7139,D
7140,A
7141,C 
7142,D
7143,Answer: D
7144,C 
7145,D
7146,"Competitor orientation., so the answer is D"
7147,D
7148,D 
7149,A
7150,D
7151,C 
7152,C 
7153,C
7154,D
7155,D 
7156,B 
7157,D
7158,Not Sure
7159,B 
7160,Answer: C
7161,B
7162,C 
7163,Answer: A
7164,C
7165,
7166,B
7167,Answer: D
7168,Answer: D
7169,D
7170,D 
7171,Answer: D
7172,D
7173,A 
7174,Answer: C
7175,D 
7176,Answer: D
7177,C
7178,Answer: D
7179,A
7180,B
7181,B
7182,D 
7183,D
7184,D
7185,D 
7186,D
7187,A
7188,C
7189,Answer: D
7190,A 
7191,D 
7192,Answer: A
7193,D 
7194,D
7195,Answer: C
7196,D
7197,B
7198,C 
7199,D
7200,C
7201,C 
7202,C 
7203,Answer: D
7204,D
7205,D
7206,B 
7207,D
7208,B 
7209,Answer: C
7210,D
7211,Answer: C
7212,Answer: B
7213,D
7214,C
7215,B
7216,A
7217,Answer: A
7218,C
7219,C 
7220,A
7221,B
7222,Answer: A
7223,A
7224,Answer: A
7225,D
7226,D 
7227,A 
7228,C
7229,B
7230,C
7231,B 
7232,D
7233,A 
7234,B
7235,"Broadcast media., so the answer is A"
7236,Answer: A
7237,D 
7238,B
7239,Answer: B
7240,C 
7241,D
7242,Answer: C
7243,Answer: D
7244,Answer: D
7245,C 
7246,D 
7247,B
7248,Answer: D
7249,A 
7250,Answer: B
7251,C
7252,Answer: D
7253,C 
7254,Answer: B
7255,None of the above
7256,A
7257,B
7258,Answer: B
7259,C
7260,B
7261,B
7262,D
7263,Answer: D
7264,A 
7265,D 
7266,B
7267,D
7268,Answer: A
7269,A
7270,Answer: D
7271,C
7272,Answer: D
7273,Answer: A
7274,A
7275,B 
7276,Answer: A
7277,C
7278,D
7279,D
7280,D
7281,A
7282,Answer: C
7283,Answer: B
7284,Answer: B
7285,Answer: A
7286,A 
7287,C
7288,A
7289,Answer: D
7290,Answer: D
7291,C
7292,Answer: D
7293,
7294,A
7295,D 
7296,A
7297,D
7298,Answer: D
7299,A
7300,D
7301,B
7302,Answer: C
7303,D 
7304,D 
7305,D 
7306,D
7307,D
7308,A
7309,D
7310,B
7311,D
7312,Answer: B
7313,D
7314,Answer: A
7315,Answer: D
7316,Answer: D
7317,B
7318,D 
7319,A 
7320,D
7321,Answer: B
7322,D
7323,B
7324,A
7325,C 
7326,C
7327,D 
7328,D
7329,Answer: A
7330,Answer: D
7331,Answer: D
7332,C
7333,D
7334,Answer: D
7335,C 
7336,D
7337,B
7338,D
7339,B
7340,D
7341,D
7342,Answer: A
7343,B 
7344,A
7345,D
7346,Answer: C
7347,B
7348,A 
7349,A
7350,B 
7351,Answer: B
7352,D 
7353,D
7354,D
7355,Answer: D
7356,A
7357,Answer: D
7358,D 
7359,B
7360,C
7361,Answer: D
7362,A
7363,A
7364,Answer: D
7365,D
7366,D
7367,C
7368,C
7369,D
7370,A
7371,D
7372,Answer: D
7373,Not Sure
7374,Answer: B
7375,B
7376,B 
7377,Answer: D
7378,Answer: B
7379,Answer: C
7380,C 
7381,B
7382,Answer: A
7383,D 
7384,C
7385,B
7386,D
7387,Answer: C
7388,D 
7389,C
7390,C
7391,D
7392,A
7393,B 
7394,A 
7395,D
7396,Answer: B
7397,B 
7398,A
7399,Answer: D
7400,Answer: D
7401,C
7402,Answer: D
7403,C
7404,D
7405,A
7406,C
7407,D
7408,Answer: D
7409,C 
7410,C
7411,C 
7412,D
7413,D
7414,D 
7415,C
7416,C 
7417,D 
7418,Answer: D
7419,D 
7420,C 
7421,Answer: D
7422,Answer: B
7423,B
7424,C 
7425,Answer: D
7426,
7427,C 
7428,D
7429,D 
7430,C
7431,A
7432,C
7433,C
7434,Answer: B
7435,Answer: D
7436,C
7437,C
7438,B
7439,A
7440,D 
7441,D 
7442,Answer: D
7443,Answer: B
7444,B
7445,Answer: C
7446,D 
7447,D
7448,Answer: C
7449,Answer: A
7450,A
7451,B 
7452,A 
7453,B
7454,Answer: D
7455,C
7456,Answer: B
7457,Answer: B
7458,C
7459,C
7460,Answer: B
7461,D 
7462,C
7463,Answer: D
7464,D
7465,Answer: B
7466,C
7467,D
7468,D
7469,D 
7470,C
7471,D
7472,Answer: B
7473,C
7474,B 
7475,D
7476,B
7477,D
7478,A
7479,D
7480,Answer: B
7481,Answer: C
7482,B 
7483,D
7484,D
7485,Answer: C
7486,B 
7487,D 
7488,"fencing, so the answer is B"
7489,D
7490,A 
7491,Answer: C
7492,Answer: B
7493,D 
7494,Answer: C
7495,Answer: A
7496,Answer: D
7497,A 
7498,D
7499,Answer: A
7500,C
7501,Answer: B
7502,Answer: D
7503,B
7504,A
7505,Answer: D
7506,Answer: D
7507,B
7508,C
7509,C 
7510,B 
7511,B 
7512,D
7513,Answer: D
7514,A 
7515,C 
7516,B
7517,C 
7518,Answer: C
7519,C
7520,Answer: C
7521,C
7522,A
7523,C
7524,C
7525,Answer: C
7526,B
7527,Answer: B
7528,Answer: D
7529,D
7530,"Denver boot, so the answer is B"
7531,C
7532,D
7533,D
7534,Answer: D
7535,Answer: D
7536,Answer: D
7537,Answer: C
7538,Answer: B
7539,B 
7540,D 
7541,D 
7542,Answer: B
7543,B 
7544,A
7545,C 
7546,A
7547,Answer: B
7548,Answer: D
7549,A
7550,C 
7551,D 
7552,B 
7553,D 
7554,D 
7555,C
7556,Answer: D
7557,D
7558,A
7559,Not Sure
7560,B
7561,C
7562,A
7563,D
7564,Answer: D
7565,B
7566,Answer: A
7567,B 
7568,D
7569,C 
7570,Answer: B
7571,C
7572,C
7573,
7574,C 
7575,C
7576,D
7577,C
7578,D
7579,Answer: D
7580,D 
7581,B 
7582,C
7583,Answer: D
7584,D
7585,C 
7586,Answer: C
7587,A
7588,C
7589,C
7590,Answer: B
7591,Answer: C
7592,A
7593,C 
7594,Answer: D
7595,D 
7596,B 
7597,Answer: B
7598,Answer: D
7599,D
7600,"legs, so the answer is D"
7601,D
7602,A
7603,C
7604,D
7605,D 
7606,D
7607,B
7608,C
7609,D
7610,B
7611,Answer: C
7612,Answer: D
7613,B
7614,D 
7615,Answer: D
7616,B 
7617,A
7618,Answer: B
7619,Answer: B
7620,C 
7621,A
7622,B
7623,Answer: A
7624,C
7625,Answer: C
7626,Answer: C
7627,C
7628,Answer: B
7629,Answer: A
7630,B 
7631,C
7632,Answer: D
7633,C
7634,D
7635,D
7636,Answer: D
7637,A
7638,C
7639,B
7640,Answer: B
7641,D 
7642,D
7643,C 
7644,C
7645,Answer: D
7646,B
7647,B
7648,Answer: D
7649,Answer: D
7650,B 
7651,D
7652,"5 cents, so the answer is A"
7653,B 
7654,Answer: D
7655,Answer: D
7656,D
7657,A
7658,C
7659,D
7660,D
7661,Answer: C
7662,A
7663,D
7664,C
7665,B 
7666,C
7667,Answer: A
7668,B
7669,Answer: B
7670,D
7671,D
7672,Answer: D
7673,D
7674,D 
7675,Answer: D
7676,B
7677,Answer: A
7678,D 
7679,C
7680,A
7681,Answer: C
7682,Answer: B
7683,B
7684,D
7685,Answer: C
7686,Answer: A
7687,D
7688,B
7689,Not Sure
7690,Answer: C
7691,A
7692,B
7693,Answer: C
7694,A
7695,None of the above
7696,B
7697,Answer: B
7698,B
7699,D 
7700,D 
7701,D
7702,B 
7703,Answer: C
7704,C
7705,Answer: D
7706,A
7707,C
7708,C
7709,C
7710,C
7711,C
7712,Answer: A
7713,D 
7714,Answer: A
7715,Answer: D
7716,D
7717,C
7718,D 
7719,Answer: A
7720,D
7721,C
7722,C
7723,B
7724,Answer: C
7725,Not Sure
7726,D
7727,Answer: D
7728,C
7729,C
7730,B
7731,A
7732,Answer: D
7733,B 
7734,Answer: D
7735,"gaggle, so the answer is A"
7736,D
7737,
7738,D 
7739,Answer: C
7740,D
7741,B
7742,C 
7743,D
7744,Answer: B
7745,B
7746,B
7747,D
7748,D 
7749,A 
7750,C
7751,B
7752,Answer: D
7753,C
7754,B
7755,C 
7756,D
7757,Answer: D
7758,B
7759,D
7760,C 
7761,
7762,A
7763,D
7764,C
7765,B
7766,C
7767,B
7768,D
7769,D 
7770,A
7771,Answer: C
7772,D 
7773,D 
7774,Answer: D
7775,C
7776,Answer: D
7777,D 
7778,B
7779,D 
7780,D
7781,Answer: D
7782,Answer: A
7783,D 
7784,D
7785,A 
7786,Answer: B
7787,D
7788,A
7789,"bank robbers, so the answer is C"
7790,C
7791,A
7792,D
7793,B
7794,D
7795,Answer: A
7796,C
7797,B 
7798,Answer: D
7799,Answer: C
7800,C
7801,A
7802,D
7803,Answer: D
7804,C
7805,Answer: D
7806,Answer: A
7807,C
7808,C 
7809,D
7810,D
7811,Answer: C
7812,Answer: D
7813,B 
7814,D
7815,B
7816,B 
7817,B 
7818,C
7819,D
7820,Answer: D
7821,B
7822,A 
7823,B 
7824,B 
7825,Answer: D
7826,B 
7827,D
7828,Answer: C
7829,C
7830,B
7831,A
7832,
7833,D 
7834,A 
7835,Answer: A
7836,A
7837,D
7838,D
7839,D 
7840,C
7841,A
7842,D
7843,B
7844,B 
7845,Answer: D
7846,
7847,D
7848,A
7849,B
7850,C 
7851,Answer: A
7852,B
7853,C
7854,D
7855,C
7856,C 
7857,D
7858,B
7859,Answer: D
7860,D
7861,
7862,Answer: A
7863,A
7864,A 
7865,C
7866,None of the above
7867,C 
7868,C 
7869,B
7870,Answer: C
7871,B 
7872,D
7873,Answer: C
7874,D
7875,D
7876,D 
7877,C
7878,Answer: B
7879,B 
7880,Answer: D
7881,D
7882,D 
7883,Answer: D
7884,B
7885,D
7886,C
7887,Answer: D
7888,B
7889,D 
7890,None of the above
7891,D 
7892,None of the above
7893,D 
7894,Answer: D
7895,Answer: D
7896,A
7897,A 
7898,Answer: C
7899,A
7900,D 
7901,B
7902,Not Sure
7903,Answer: D
7904,Answer: C
7905,D 
7906,Answer: D
7907,Answer: C
7908,Answer: A
7909,Answer: D
7910,C
7911,D 
7912,Answer: C
7913,B
7914,Answer: A
7915,B 
7916,D
7917,Answer: C
7918,Answer: D
7919,A 
7920,A 
7921,C
7922,Answer: A
7923,Answer: C
7924,B
7925,Answer: A
7926,C 
7927,Answer: D
7928,C 
7929,A 
7930,A
7931,D 
7932,C
7933,Answer: C
7934,A
7935,Answer: C
7936,C
7937,D
7938,Answer: A
7939,B
7940,Answer: D
7941,D 
7942,C 
7943,Answer: D
7944,B 
7945,D 
7946,D
7947,Answer: C
7948,Not Sure
7949,B
7950,D
7951,D
7952,Answer: D
7953,Answer: B
7954,C 
7955,D 
7956,B
7957,Answer: D
7958,
7959,B
7960,C 
7961,B
7962,D 
7963,Answer: D
7964,Answer: C
7965,Answer: C
7966,A
7967,C
7968,D
7969,Not Sure
7970,D
7971,C
7972,D
7973,C
7974,B
7975,C
7976,D 
7977,Answer: A
7978,C
7979,C
7980,Answer: B
7981,B 
7982,C
7983,D 
7984,None of the above
7985,B
7986,
7987,A
7988,D
7989,C
7990,C
7991,D
7992,B
7993,C 
7994,Answer: D
7995,Answer: B
7996,Answer: D
7997,B 
7998,D
7999,Answer: B
8000,C
8001,D 
8002,C
8003,B
8004,D
8005,D
8006,B
8007,C
8008,A 
8009,A
8010,D 
8011,D
8012,Answer: C
8013,D
8014,D
8015,D
8016,Answer: D
8017,Answer: A
8018,B
8019,Answer: B
8020,B
8021,D
8022,D 
8023,C
8024,A
8025,B
8026,B
8027,Answer: B
8028,D
8029,B
8030,C 
8031,D 
8032,D
8033,Answer: D
8034,A
8035,B
8036,D
8037,D
8038,A
8039,Answer: B
8040,B 
8041,B 
8042,B
8043,C
8044,B
8045,D 
8046,C 
8047,C
8048,A
8049,D 
8050,C
8051,B 
8052,D 
8053,Answer: D
8054,D
8055,A 
8056,C
8057,B 
8058,Answer: C
8059,C
8060,D
8061,Answer: D
8062,Answer: D
8063,Answer: D
8064,B
8065,C 
8066,A 
8067,B 
8068,D
8069,C
8070,B
8071,C 
8072,Answer: A
8073,Answer: B
8074,B
8075,D
8076,D
8077,D
8078,Answer: A
8079,
8080,D
8081,
8082,Answer: D
8083,C
8084,C 
8085,A
8086,Answer: D
8087,D 
8088,B
8089,D 
8090,D 
8091,C
8092,C
8093,C
8094,A
8095,D
8096,B 
8097,D
8098,Answer: C
8099,D
8100,C
8101,Answer: D
8102,Answer: C
8103,B
8104,A
8105,Answer: D
8106,D
8107,Answer: C
8108,B
8109,A
8110,Answer: C
8111,A
8112,D 
8113,C
8114,A 
8115,Answer: B
8116,C
8117,Answer: A
8118,C
8119,B
8120,D
8121,B 
8122,D
8123,C
8124,D 
8125,C
8126,C
8127,Answer: D
8128,C
8129,Answer: D
8130,A 
8131,Answer: D
8132,A
8133,B 
8134,Answer: D
8135,A
8136,D
8137,D
8138,Answer: D
8139,B
8140,Answer: C
8141,D
8142,C
8143,C
8144,A
8145,D
8146,Answer: C
8147,B 
8148,Answer: C
8149,Answer: C
8150,C
8151,Answer: A
8152,D 
8153,A
8154,D 
8155,A
8156,Answer: C
8157,Answer: D
8158,A
8159,A 
8160,D 
8161,Answer: A
8162,C 
8163,D
8164,D
8165,Answer: A
8166,Answer: D
8168,Answer: D
8169,C 
8170,C
8172,C
8173,C 
8174,B
8175,D
8176,D
8177,D
8179,Answer: B
8180,D 
8181,Answer: C
8182,C
8183,C 
8184,Answer: A
8185,A
8186,B
8187,Answer: C
8188,B 
8189,D
8190,C
8191,Answer: B
8192,B 
8193,D
8195,Answer: B
8196,
8197,D
8198,C
8199,D
8200,D
8201,Answer: B
8202,D 
8203,C 
8204,Answer: C
8205,Answer: D
8206,C 
8207,C
8208,D
8210,D
8211,D
8212,D
8213,D
8214,A
8215,B 
8216,Answer: D
8217,Answer: A
8218,B 
8219,A
8220,D
8221,B
8222,C
8223,D
8224,B 
8225,C
8226,A
8227,D
8228,A
8230,B
8231,D
8232,D
8233,C 
8234,D
8235,D
8236,D 
8237,Answer: C
8238,Answer: B
8240,B
8241,B
8242,D
8243,B
8244,C
8246,Answer: D
8247,
8248,D
8249,A
8250,A 
8251,Answer: A
8252,D
8253,B
8254,None of the above
8255,Answer: B
8256,D 
8258,C
8259,Answer: B
8260,Answer: B
8261,Answer: A
8262,D
8263,Answer: B
8264,C 
8265,B 
8266,C
8268,Answer: D
8269,Answer: D
8270,D 
8271,D
8272,D
8273,Answer: C
8274,C 
8275,A 
8276,B
8277,Answer: D
8278,Answer: B
8279,Answer: D
8280,Answer: C
8281,C 
8282,C
8283,B
8284,Answer: D
8285,Answer: A
8286,B
8287,C
8288,B
8289,A 
8290,C
8291,C
8292,C
8293,A
8294,Answer: A
8295,B 
8296,D 
8297,Answer: D
8298,B
8299,Answer: D
8300,B
8301,Answer: D
8302,A 
8303,D
8304,D
8305,Answer: C
8306,C
8307,D
8308,C
8310,Answer: D
8312,C 
8313,C
8314,Answer: D
8315,D
8316,C
8317,Answer: D
8318,Answer: D
8319,C
8320,C
8322,C
8324,A
8326,Answer: D
8327,D
8328,Answer: D
8329,A
8330,D 
8331,A
8332,C
8333,
8335,A
8336,B
8337,A
8338,Answer: A
8339,A
8341,C
8342,Answer: C
8343,D
8344,Answer: D
8345,D 
8346,A 
8348,Answer: D
8349,D 
8350,A 
8351,Answer: C
8352,Answer: D
8353,D
8354,Answer: D
8355,D
8356,A 
8357,B
8358,C 
8359,
8361,D
8362,Answer: D
8363,A 
8364,C
8365,
8366,Answer: D
8367,Answer: C
8368,D
8369,B 
8370,A
8371,Answer: D
8373,C
8374,Answer: A
8375,C
8376,D
8377,D
8378,D
8379,C
8380,D
8381,A 
8383,C
8384,A
8385,
8386,"is a sign that something is wrong with reproductive cloning., so the answer is D"
8387,D
8388,D
8389,C
8390,D 
8392,C
8393,Answer: D
8394,A
8395,
8396,B
8398,C
8399,Answer: B
8400,Answer: B
8401,C
8402,D 
8403,A
8405,D
8406,A 
8407,C
8409,B
8410,C
8411,D 
8412,D
8413,D
8414,"make amends to others for any past wrongs one has done to them., so the answer is A"
8415,C 
8416,D
8417,A 
8418,D
8419,D
8420,Answer: D
8421,C
8422,Answer: A
8423,D
8424,Answer: D
8425,D
8426,B
8427,C 
8428,Answer: C
8429,A 
8430,Answer: B
8431,D 
8432,D
8433,Answer: D
8434,B 
8435,Answer: C
8436,C
8437,Answer: B
8438,C 
8439,A 
8440,
8441,C
8442,C
8443,Answer: C
8444,C 
8445,D 
8446,D 
8447,Answer: C
8448,Answer: D
8449,D
8450,C
8451,D
8452,D
8453,C 
8454,A
8455,D 
8456,C
8457,Answer: B
8458,C
8459,C
8461,B
8462,A
8463,Answer: D
8464,Answer: D
8465,D
8466,Answer: A
8467,A
8469,D
8470,C
8471,A
8472,Answer: B
8474,C
8475,D
8476,C
8477,Answer: D
8478,D 
8479,C
8480,C
8481,A
8482,D 
8483,Answer: C
8484,Answer: D
8485,D
8486,D
8487,C
8488,A
8489,B 
8491,A 
8492,Answer: A
8493,Answer: C
8494,D 
8495,C
8496,C
8497,Answer: B
8498,D
8499,Answer: B
8500,Answer: C
8501,B
8502,B 
8503,Answer: D
8504,D
8505,B
8506,A
8507,Answer: D
8508,C
8509,D 
8512,C
8513,D
8514,Not Sure
8515,D
8516,Answer: B
8517,D
8518,Answer: C
8519,Answer: D
8520,D
8521,A
8522,C
8523,D 
8524,B
8525,C
8526,A
8527,D
8528,Answer: D
8529,Answer: D
8530,C
8531,C 
8532,A
8533,C
8534,A
8535,A
8536,D
8538,A
8539,A
8540,Answer: D
8541,B
8542,B
8543,D
8544,D
8545,B
8546,D
8547,A
8548,Answer: B
8549,Answer: D
8550,D
8551,A 
8552,
8553,C
8554,B
8555,D
8556,D
8557,Answer: D
8558,A
8559,Answer: B
8560,C 
8561,B
8562,A 
8563,Answer: B
8564,B
8565,D 
8566,Answer: D
8567,D
8568,Answer: D
8569,A
8570,D 
8571,Answer: D
8572,D 
8573,Answer: D
8574,A
8575,D
8576,Answer: C
8577,D 
8578,Answer: B
8579,D
8580,Answer: D
8581,D 
8582,B
8583,C
8584,Answer: A
8585,C
8586,B
8587,D
8588,Answer: D
8589,D
8590,Answer: D
8591,Answer: C
8592,Answer: B
8593,Answer: D
8594,Answer: C
8595,Answer: A
8596,D
8597,Answer: D
8598,Answer: D
8599,Answer: C
8600,D
8601,Answer: D
8602,D
8603,Answer: C
8604,B
8605,D 
8606,D 
8607,B
8608,C
8609,D
8610,
8611,D
8612,C
8613,C
8614,A
8615,Answer: B
8616,B
8617,C
8618,D
8619,D
8620,Answer: B
8621,Answer: A
8622,D 
8623,Answer: D
8624,C
8625,D
8626,A
8627,Answer: D
8628,C 
8629,D 
8630,A
8631,A 
8632,D
8633,A
8634,Answer: C
8635,A
8636,Answer: D
8637,B 
8638,B 
8639,Answer: D
8640,C 
8641,A
8642,Answer: C
8643,D 
8644,D
8645,Answer: A
8646,B 
8647,C
8648,Answer: B
8649,Answer: D
8650,A
8651,C
8652,C 
8653,D 
8654,Answer: A
8655,Answer: A
8656,B
8657,C
8658,D
8659,B
8660,B 
8661,D 
8662,A
8663,"Not wrong, Not wrong, so the answer is D"
8664,D
8665,D
8666,C
8667,Answer: C
8668,D
8669,Answer: C
8670,D
8671,D
8672,D
8673,D
8674,D
8675,A 
8676,D 
8677,D 
8678,Answer: D
8679,D
8680,D
8681,B
8682,D
8683,C
8684,Answer: C
8685,Answer: D
8686,B 
8687,C
8688,Answer: D
8689,D 
8690,D 
8691,Answer: C
8692,C 
8693,D
8694,C 
8695,D
8696,Answer: A
8697,Answer: D
8698,
8699,D
8700,Answer: B
8701,Answer: C
8702,Answer: D
8703,D
8704,C 
8705,C
8706,D
8707,A
8708,Answer: B
8709,D
8710,D
8711,C
8712,B 
8713,D 
8714,B 
8715,Answer: B
8716,C 
8717,D
8718,B 
8719,Answer: D
8720,Answer: C
8721,Answer: C
8722,Answer: C
8723,A 
8724,None of the above
8725,Answer: B
8726,A
8727,A
8728,D
8729,Answer: D
8730,B
8731,A
8732,A
8733,Answer: D
8734,C 
8735,A
8736,Answer: D
8737,D
8738,D
8739,A 
8740,Answer: A
8741,D 
8742,B 
8743,B
8744,B
8745,A
8746,Answer: D
8747,D 
8748,A 
8749,C
8750,Answer: D
8751,A 
8752,B
8753,D
8754,Answer: C
8755,Answer: D
8756,Answer: C
