question_id,result
6339,Answer: C
6340,Answer: D
6341,B
6342,C
6343,Answer: D
6344,C 
6345,A 
6346,A
6347,B
6348,Answer: D
6349,D
6350,C
6351,D
6352,B
6353,C
6354,Answer: A
6355,C 
6356,C
6357,Answer: B
6358,C
6359,Answer: B
6360,A
6361,A 
6362,C
6363,Not Sure
6364,D
6365,D
6366,D
6367,C
6368,B
6369,Answer: A
6370,D
6371,A
6372,B
6373,C
6374,Answer: D
6375,A
6376,B
6377,A
6378,Answer: B
6379,
6380,A
6381,A
6382,D
6383,"inhibition, so the answer is C"
6384,B
6385,D
6386,Answer: D
6387,D
6388,A
6389,D
6390,A
6391,D
6392,Answer: B
6393,Answer: D
6394,C 
6395,B
6396,B 
6397,"excitement, so the answer is A"
6398,B
6399,A 
6400,D
6401,D
6402,D
6403,B
6404,B
6405,B
6406,A
6407,A 
6408,Answer: C
6409,C 
6410,A
6411,Answer: A
6412,D
6413,D
6414,"bisexual, so the answer is A"
6415,A
6416,C
6417,B
6418,A
6419,B
6420,D
6421,B
6422,B
6423,
6424,D 
6425,A
6426,A
6427,D
6428,D
6429,D
6430,B
6431,Answer: A
6432,Not Sure
6433,D
6434,A
6435,B
6436,A
6437,A
6438,C
6439,A 
6440,D 
6441,A
6442,B
6443,Answer: C
6444,A
6445,D
6446,A
6447,C
6448,B
6449,A
6450,D
6451,B
6452,Answer: A
6453,C
6454,A
6455,C
6456,Answer: B
6457,A 
6458,Answer: A
6459,D
6460,
6461,"Yes, all the political methods (e.g. negotiation, mediation, inquiry, conciliation) should be exhausted prior to resorting to legal methods, so the answer is A"
6462,
6463,B
6464,B
6465,C 
6466,Answer: B
6467,Answer: B
6468,A
6469,Answer: B
6470,C 
6471,A
6472,B
6473,Answer: D
6474,"The Court held that immunities were not in conflict with the right to a fair trial, so the answer is C"
6475,A
6476,A
6477,Answer: A
6478,D
6479,Answer: C
6480,A
6481,B
6482,B
6483,A
6484,C
6485,C
6486,C
6487,C
6488,B
6489,B
6490,Answer: D
6491,Answer: C
6492,Answer: B
6493,Answer: D
6494,A
6495,D
6496,A
6497,Answer: D
6498,B
6499,A
6500,A
6501,C
6502,A 
6503,Answer: C
6504,C
6505,B
6506,A
6507,C
6508,Answer: A
6509,Answer: D
6510,A
6511,B
6512,Answer: B
6513,C
6514,D 
6515,Answer: B
6516,"States are under an obligation so to conduct themselves that the negotiations are meaningful, so the answer is B"
6517,C
6518,"An internationally wrongful conduct is the conduct that cannot be excused on grounds of necessity, force majeure etc., so the answer is D"
6519,Answer: D
6520,Answer: B
6521,A 
6522,C
6523,A
6524,A
6525,C
6526,C
6527,D
6528,A
6529,"Recognition of governments has largely been replaced by functional Recognition, so the answer is B"
6530,B
6531,B
6532,C 
6533,C
6534,C
6535,A
6536,A
6537,C
6538,A
6539,Answer: C
6540,D
6541,B
6542,A
6543,A
6544,C
6545,C
6546,A
6547,Answer: C
6548,A
6549,B
6550,D
6551,Answer: B
6552,B
6553,D
6554,A
6555,A
6556,C
6557,B 
6558,D
6559,Answer: A
6560,Answer: C
6561,A 
6562,A
6563,Answer: C
6564,Answer: D
6565,Answer: A
6566,Answer: A
6567,C
6568,A
6569,A 
6570,A
6571,Answer: A
6572,B
6573,A
6574,C
6575,"Sociological, so the answer is D"
6576,B
6577,Answer: C
6578,C
6579,A 
6580,Answer: D
6581,C
6582,D
6583,A
6584,C
6585,A 
6586,B
6587,A 
6588,C
6589,C
6590,B
6591,D 
6592,A
6593,C
6594,Answer: C
6595,D
6596,A
6597,Answer: B
6598,B
6599,"Because the concept of rights is philosophically unsound., so the answer is C"
6600,A
6601,Answer: A
6602,Not Sure
6603,B
6604,C 
6605,B
6606,Answer: B
6607,
6608,C
6609,Answer: C
6610,Answer: C
6611,Answer: A
6612,C
6613,C
6614,A
6615,D
6616,C
6617,A
6618,D 
6619,A
6620,D
6621,D
6622,Answer: C
6623,Answer: A
6624,B
6625,C
6626,Answer: D
6627,C
6628,None of the above
6629,D
6630,B
6631,B
6632,Answer: B
6633,B
6634,Answer: C
6635,B
6636,Answer: D
6637,A
6638,C
6639,C
6640,Answer: A
6641,Answer: D
6642,Answer: A
6643,C
6644,B
6645,Answer: A
6646,C
6647,B 
6648,A
6649,"The majority held that the abortion law of Texas was unconstitutional because it violated a woman's right to privacy., so the answer is C"
6650,B
6651,C
6652,D
6653,C
6654,"Ulpian, so the answer is B"
6655,A
6656,"federal statutes, so the answer is B"
6657,A
6658,B
6659,A
6660,C
6661,B
6662,D
6663,C
6664,Answer: B
6665,D 
6666,C
6667,B
6668,Answer: D
6669,C
6670,B
6671,C
6672,
6673,C
6674,A
6675,Answer: D
6676,Answer: C
6677,D
6678,A
6679,B
6680,A
6681,B
6682,D
6683,Answer: C
6684,D 
6685,
6686,B
6687,B
6688,A
6689,B
6690,A 
6691,C
6692,D
6693,C
6694,B 
6695,B 
6696,C
6697,D
6698,"Equivocation, so the answer is B"
6699,B
6700,Answer: B
6701,B
6702,D
6703,D
6704,Answer: C
6705,D 
6706,B
6707,A
6709,Answer: C
6710,A
6711,A
6712,D
6713,D
6714,B
6715,B
6716,Answer: D
6717,A
6718,A 
6719,B
6720,Answer: A
6721,Answer: C
6722,D
6723,B
6724,Answer: D
6725,A
6726,"Equivocation, so the answer is A"
6727,D 
6728,B
6729,None of the above
6730,B
6731,A
6732,D
6733,
6734,C
6735,"Amphiboly, so the answer is D"
6736,Answer: B
6737,A 
6738,A
6739,C
6740,A
6741,C
6742,B 
6743,Answer: A
6744,Answer: C
6745,"Fallacy of Composition, so the answer is A"
6746,C
6747,C
6748,D
6749,Answer: A
6750,A 
6751,B
6752,"Reprehensible personality, so the answer is C"
6753,C
6754,B
6755,D
6756,C
6757,A
6758,A
6759,A 
6760,C
6761,Answer: C
6762,Answer: C
6763,C
6764,B
6765,A
6766,C
6767,B 
6768,B
6769,B
6770,D
6771,C 
6772,Answer: C
6773,A 
6774,None of the above
6775,D
6776,Answer: C
6777,Answer: C
6778,C
6779,Answer: D
6780,D
6781,D
6782,D
6783,Answer: D
6784,B
6785,Answer: B
6786,Answer: A
6787,Answer: A
6788,Not Sure
6789,C
6790,C
6791,B
6792,C
6793,"Circular reasoning, so the answer is D"
6794,"appeal to compassion, so the answer is B"
6795,A 
6796,C
6797,A
6798,Answer: A
6799,B
6800,Answer: B
6801,D
6802,Answer: C
6803,D
6804,C 
6805,A 
6806,Answer: A
6807,Answer: C
6808,D
6809,Answer: C
6810,Answer: A
6811,A 
6812,
6813,D 
6814,Answer: A
6815,B
6816,Answer: D
6817,D
6818,C
6819,A
6820,A
6821,A 
6822,"reasoning that a claim must be true because it's been believed in the past, so the answer is C"
6823,B
6824,Answer: C
6825,Answer: C
6826,D
6827,C
6828,C
6829,Answer: D
6830,D
6831,Answer: A
6832,C
6833,A
6834,C
6835,A 
6836,A
6837,B 
6838,C
6839,A
6840,B
6841,Answer: A
6842,A
6843,B 
6844,Answer: A
6845,A
6846,A
6847,C
6848,B
6849,A
6850,B
6851,C
6852,A
6853,A
6854,Answer: A
6855,C
6856,Answer: A
6857,Answer: D
6858,B
6859,B
6860,A
6861,D
6862,Answer: C
6863,Answer: C
6864,Answer: C
6865,D
6866,C 
6867,D
6868,B 
6869,A
6870,D
6871,D
6872,Answer: B
6873,C
6874,A
6875,A 
6876,C
6877,D
6878,B 
6879,Answer: A
6880,A
6881,"15, so the answer is D"
6882,A
6883,C
6884,Answer: D
6885,D
6886,C
6887,B
6888,C
6889,A 
6890,D
6891,D
6892,Answer: D
6893,B
6894,Answer: B
6895,B
6896,Answer: A
6897,A
6898,B 
6899,Answer: A
6900,C
6901,C
6902,B
6903,C 
6904,D
6905,"Your decision trees are too shallow., so the answer is A"
6906,A
6907,A
6908,B
6909,D
6910,B
6911,C
6912,A
6913,B
6914,None of the above
6915,Answer: A
6916,C
6917,Answer: D
6918,A
6919,"False, True, so the answer is D"
6920,A
6921,A
6922,C
6923,B
6924,B
6925,C
6926,D
6927,C
6928,Answer: B
6929,B
6930,A
6931,Answer: A
6932,C
6933,B
6934,Answer: D
6935,B
6936,A
6937,C
6938,C
6939,None of the above
6940,D
6941,C
6942,Answer: B
6943,D
6944,B
6945,B
6946,C
6947,Answer: C
6948,Answer: D
6949,Answer: C
6950,"The power of customers, so the answer is C"
6951,D
6952,B
6953,D
6954,D 
6955,D
6956,Answer: B
6957,B
6958,D
6959,A
6960,D
6961,C
6962,A 
6963,C
6964,Answer: C
6965,Answer: C
6966,C
6967,A
6968,Answer: D
6969,B
6970,B
6971,"Economic reward, so the answer is D"
6972,D
6973,Answer: C
6974,Answer: D
6975,A
6976,Answer: D
6977,Answer: A
6978,D
6979,None of the above
6980,B
6981,Answer: B
6982,
6983,A 
6984,
6985,C
6986,D
6987,B
6988,Answer: A
6989,C
6990,C
6991,Answer: A
6992,D 
6993,Answer: A
6994,D 
6995,C
6996,B
6997,D
6998,C
6999,Answer: C
7000,D 
7001,Answer: D
7002,A
7003,"Political, economic, social, technological, so the answer is D"
7004,A
7005,Answer: C
7006,D
7007,D
7008,A
7009,D 
7010,D
7011,Answer: D
7012,C
7013,B
7014,Answer: B
7015,Answer: B
7016,C
7017,D
7018,D
7019,D
7020,A
7021,A
7022,C
7023,D
7024,B
7025,Answer: A
7026,None of the above
7027,Answer: C
7028,Answer: D
7029,A
7030,"Mechanistic, so the answer is B"
7031,D
7032,B
7033,C
7034,D
7035,D
7036,"Productivity, so the answer is D"
7037,C
7038,Answer: D
7039,"Differentiation, so the answer is B"
7040,D
7041,Answer: C
7042,A
7043,Answer: A
7044,B
7045,C
7046,D 
7047,Answer: D
7048,C
7049,D 
7050,Answer: B
7051,A
7052,Answer: C
7053,A
7054,B
7055,D
7056,Answer: A
7057,B
7058,C
7059,Answer: A
7060,D
7061,
7062,A
7063,Answer: B
7064,C
7065,D
7066,Answer: D
7067,B
7068,"a bounce-back coupon, so the answer is C"
7069,B
7070,A
7071,A 
7072,D
7073,B 
7074,Not Sure
7075,Answer: B
7076,
7077,C 
7078,B 
7079,B
7080,Answer: B
7081,B
7082,Answer: D
7083,Answer: D
7084,B
7085,A
7086,B
7087,B
7088,B
7089,A 
7090,Answer: B
7091,Answer: D
7092,Answer: B
7093,Answer: A
7094,Answer: A
7095,"Personal selling., so the answer is B"
7096,D
7097,B
7098,A
7099,C
7100,A
7101,B
7102,A
7103,D
7104,A
7105,C
7106,A 
7107,C
7108,A
7109,Answer: A
7110,B
7111,A 
7112,C
7113,D
7114,A
7115,C 
7116,C
7117,A
7118,D
7119,D
7120,A
7121,A
7122,D
7123,Answer: B
7124,B
7125,D
7126,Answer: C
7127,D
7128,D 
7129,D
7130,D
7131,C
7132,C
7133,A
7134,Answer: B
7135,Answer: A
7136,B
7137,C
7138,Answer: D
7139,Answer: A
7140,Answer: A
7141,Answer: C
7142,A
7143,A
7144,Answer: D
7145,A
7146,B
7147,D
7148,Answer: B
7149,A
7150,D
7151,A
7152,C
7153,C
7154,A
7155,D
7156,Answer: B
7157,C
7158,
7159,"Search, experience, and credence properties., so the answer is B"
7160,A 
7161,B
7162,C
7163,A
7164,C
7165,D
7166,B 
7167,B
7168,B
7169,B
7170,D
7171,Answer: C
7172,D
7173,C
7174,B
7175,Answer: A
7176,C
7177,Answer: C
7178,A
7179,Answer: A
7180,Answer: C
7181,A
7182,Answer: D
7183,D
7184,D
7185,D 
7186,Answer: B
7187,A
7188,Answer: C
7189,D
7190,A
7191,B 
7192,Answer: D
7193,A
7194,D
7195,Answer: C
7196,D
7197,B
7198,C
7199,Answer: D
7200,D
7201,A
7202,A
7203,C
7204,D
7205,D
7206,Answer: B
7207,C
7208,A
7209,C
7210,B
7211,C
7212,
7213,Answer: A
7214,C
7215,B 
7216,C
7217,Answer: C
7218,Answer: D
7219,C
7220,A
7221,B
7222,Answer: A
7223,A
7224,Not Sure
7225,Answer: D
7226,A
7227,Answer: D
7228,Answer: C
7229,D
7230,D
7231,B
7232,Answer: D
7233,"Differentiation., so the answer is B"
7234,B
7235,A
7236,A
7237,Answer: D
7238,B
7239,B
7240,
7241,A
7242,C
7243,D
7244,Answer: C
7245,A
7246,None of the above
7247,Answer: B
7248,D
7249,A
7250,B
7251,A
7252,B
7253,D
7254,"Corporate brands., so the answer is B"
7255,A
7256,A
7257,D 
7258,B
7259,Answer: B
7260,D
7261,D
7262,B
7263,"Variability., so the answer is B"
7264,A
7265,D
7266,Not Sure
7267,C
7268,C
7269,A
7270,D
7271,A
7272,D
7273,Not Sure
7274,C 
7275,Answer: A
7276,A
7277,C
7278,D
7279,B
7280,A
7281,Answer: A
7282,None of the above
7283,B
7284,B
7285,D 
7286,A
7287,B
7288,A
7289,B
7290,B
7291,A
7292,B
7293,A
7294,A 
7295,None of the above
7296,A
7297,D
7298,D
7299,B
7300,C
7301,Answer: B
7302,C
7303,B
7304,D
7305,A
7306,A
7307,Answer: A
7308,D
7309,A
7310,None of the above
7311,A
7312,A
7313,
7314,
7315,C
7316,D
7317,D
7318,D
7319,Answer: D
7320,Answer: A
7321,Answer: C
7322,Answer: B
7323,B
7324,A
7325,"1 in 10 000, so the answer is C"
7326,B
7327,D
7328,B
7329,A
7330,C
7331,Answer: A
7332,C
7333,D
7334,C 
7335,A
7336,Answer: D
7337,Answer: C
7338,"bind to ribosomes to activate the production of specific proteins, so the answer is B"
7339,B
7340,B
7341,A 
7342,A
7343,B
7344,A
7345,Answer: D
7346,Answer: C
7347,C
7348,
7349,Answer: A
7350,B 
7351,Answer: B
7352,B
7353,Answer: D
7354,B
7355,A 
7356,A
7357,C
7358,B
7359,D
7360,A
7361,D
7362,A
7363,Answer: D
7364,B
7365,D
7366,Answer: B
7367,"a point mutation., so the answer is D"
7368,C
7369,B 
7370,"47,XXX, so the answer is A"
7371,Answer: B
7372,"chimaerism., so the answer is D"
7373,C
7374,Answer: B
7375,B
7376,B
7377,Answer: A
7378,Answer: B
7379,Answer: B
7380,
7381,C
7382,B
7383,C
7384,C
7385,D
7386,Answer: D
7387,C 
7388,B
7389,B
7390,B
7391,C
7392,A
7393,B
7394,A
7395,Answer: B
7396,A
7397,B
7398,D 
7399,C
7400,A
7401,B 
7402,D
7403,Answer: A
7404,Answer: D
7405,Answer: D
7406,"mulligan, so the answer is B"
7407,"Mike, so the answer is A"
7408,Answer: D
7409,C
7410,Answer: C
7411,D
7412,Answer: C
7413,A
7414,D
7415,D
7416,C
7417,B
7418,C
7419,C
7420,C
7421,Answer: A
7422,C
7423,Answer: D
7424,Answer: B
7425,A
7426,A
7427,C
7428,C 
7429,D
7430,Answer: C
7431,
7432,C
7433,C 
7434,Answer: B
7435,"blue whale, so the answer is A"
7436,A
7437,D
7438,A
7439,A
7440,"Victoria, so the answer is B"
7441,Answer: D
7442,C
7443,D 
7444,C
7445,None of the above
7446,Answer: B
7447,Answer: D
7448,D
7449,None of the above
7450,B
7451,C
7452,Answer: A
7453,Answer: C
7454,A 
7455,Answer: C
7456,"Triangle, so the answer is B"
7457,"martial arts weapon, so the answer is D"
7458,Answer: C
7459,C
7460,D
7461,C
7462,Answer: B
7463,B
7464,Answer: C
7465,B
7466,B 
7467,D
7468,C
7469,B
7470,C
7471,
7472,C
7473,C
7474,
7475,D 
7476,A
7477,D
7478,A 
7479,A
7480,B
7481,C
7482,A
7483,Answer: D
7484,D
7485,B
7486,D
7487,B
7488,D
7489,A
7490,B
7491,B
7492,B
7493,Answer: D
7494,B 
7495,A
7496,B
7497,None of the above
7498,"Akron Ohio, so the answer is D"
7499,B
7500,C
7501,B 
7502,D
7503,B
7504,A 
7505,B
7506,D
7507,Answer: A
7508,C
7509,A
7510,C
7511,B
7512,D
7513,D
7514,"Open loop, so the answer is A"
7515,C
7516,D 
7517,Answer: B
7518,C
7519,"$200,000,000, so the answer is B"
7520,C
7521,Answer: C
7522,A
7523,D
7524,A
7525,D 
7526,D
7527,B
7528,B
7529,D
7530,A
7531,Answer: C
7532,D
7533,D
7534,Answer: B
7535,B
7536,D
7537,Answer: C
7538,B
7539,Answer: B
7540,Answer: B
7541,Answer: B
7542,B
7543,B
7544,C
7545,"Andrew Jackson, so the answer is B"
7546,Answer: A
7547,Answer: A
7548,D
7549,D
7550,D
7551,A
7552,A
7553,D
7554,B
7555,Answer: C
7556,C
7557,D
7558,Answer: A
7559,A
7560,Answer: B
7561,C
7562,A
7563,B
7564,Answer: D
7565,D
7566,A
7567,B
7568,C
7569,Answer: C
7570,B
7571,C
7572,B
7573,Answer: D
7574,C
7575,C
7576,A
7577,B
7578,A
7579,C
7580,D
7581,Answer: A
7582,"birds, so the answer is C"
7583,D
7584,D 
7585,C
7586,Answer: A
7587,A
7588,B
7589,D
7590,B
7591,A
7592,B
7593,D
7594,B
7595,D
7596,A
7597,C
7598,D
7599,Answer: C
7600,B
7601,B
7602,A
7603,Answer: D
7604,D
7605,A
7606,D
7607,D
7608,C
7609,C
7610,B
7611,Answer: A
7612,Answer: C
7613,B
7614,D
7615,Answer: D
7616,D
7617,B
7618,D
7619,B 
7620,C
7621,A
7622,B
7623,A
7624,C
7625,
7626,Answer: D
7627,C
7628,D
7629,A
7630,B
7631,C
7632,D
7633,C 
7634,A 
7635,A
7636,B
7637,B
7638,Answer: C
7639,B
7640,Answer: C
7641,"Project your voice by relaxing the rib cage and maintaining good posture, so the answer is D"
7642,A
7643,D
7644,Answer: C
7645,Answer: D
7646,C 
7647,D 
7648,Answer: C
7649,B
7650,B
7651,D
7652,A
7653,B
7654,A
7655,C
7656,Answer: A
7657,Not Sure
7658,C
7659,D
7660,B
7661,
7662,None of the above
7663,A 
7664,C
7665,"compound, so the answer is B"
7666,C
7667,A
7668,B
7669,B
7670,Answer: D
7671,Answer: C
7672,Answer: D
7673,C
7674,D
7675,"Prince Edward, so the answer is C"
7676,Answer: D
7677,A
7678,D
7679,A
7680,A
7681,C
7682,"meat, so the answer is B"
7683,B
7684,Answer: A
7685,C
7686,A
7687,D
7688,B
7689,B 
7690,C
7691,A 
7692,Answer: B
7693,C
7694,"4*10^14 kg, so the answer is C"
7695,Answer: D
7696,B
7697,Answer: B
7698,A
7699,B
7700,B
7701,A
7702,B
7703,B
7704,C
7705,B 
7706,C
7707,
7708,D 
7709,Answer: C
7710,C
7711,Answer: D
7712,A
7713,A 
7714,Answer: A
7715,B
7716,A
7717,"increase in moisture content, so the answer is A"
7718,B
7719,B
7720,B
7721,B
7722,Answer: C
7723,
7724,Answer: B
7725,"The division of a country's power into national and subnational units, so the answer is D"
7726,D
7727,B
7728,
7729,Answer: B
7730,C
7731,A
7732,Answer: D
7733,B
7734,Answer: B
7735,A
7736,B 
7737,Answer: C
7738,D
7739,C
7740,Answer: D
7741,B
7742,D
7743,A
7744,"two, so the answer is B"
7745,Not Sure
7746,B
7747,C
7748,D
7749,Answer: A
7750,D
7751,B
7752,D 
7753,Answer: D
7754,B
7755,Answer: A
7756,C
7757,C
7758,B
7759,C
7760,C
7761,C
7762,A 
7763,D
7764,B
7765,C
7766,"Philadelphia, so the answer is B"
7767,A
7768,C
7769,D
7770,B
7771,C
7772,Answer: A
7773,B 
7774,B
7775,C
7776,D
7777,D
7778,"Dismissing cabinet secretaries, so the answer is D"
7779,Answer: C
7780,C
7781,Answer: B
7782,A
7783,D
7784,Answer: C
7785,A
7786,B
7787,A
7788,Answer: B
7789,B
7790,C
7791,A
7792,Not Sure
7793,A
7794,Answer: D
7795,A
7796,C
7797,C 
7798,D
7799,B
7800,C
7801,Answer: A
7802,
7803,A
7804,None of the above
7805,Answer: C
7806,B
7807,C
7808,None of the above
7809,D
7810,A 
7811,C
7812,Answer: C
7813,B
7814,D
7815,Answer: D
7816,D
7817,D 
7818,A
7819,B
7820,D
7821,B
7822,"homogeneity, so the answer is C"
7823,Answer: D
7824,"Stephen King, so the answer is B"
7825,"Lamborghini, so the answer is A"
7826,B
7827,D
7828,C
7829,"free safety, so the answer is D"
7830,Answer: C
7831,A 
7832,Answer: D
7833,D
7834,Answer: A
7835,A
7836,A
7837,C
7838,C
7839,B
7840,Answer: C
7841,A
7842,C
7843,Answer: B
7844,"Luciano, so the answer is C"
7845,Answer: D
7846,Answer: B
7847,C
7848,A
7849,A
7850,Answer: C
7851,D
7852,B
7853,A
7854,D
7855,B
7856,A
7857,B 
7858,A
7859,B
7860,A
7861,A
7862,Answer: A
7863,A
7864,
7865,
7866,D
7867,C
7868,Answer: A
7869,C
7870,Answer: C
7871,Answer: B
7872,B
7873,A
7874,Answer: D
7875,D 
7876,B 
7877,C
7878,B 
7879,B
7880,A
7881,B
7882,B
7883,A
7884,B
7885,Not Sure
7886,A
7887,B
7888,B
7889,C
7890,Answer: B
7891,D
7892,C
7893,D
7894,Answer: D
7895,D
7896,B
7897,Answer: A
7898,Answer: D
7899,A
7900,"Miriam, so the answer is D"
7901,B
7902,A
7903,Answer: A
7904,C 
7905,Answer: A
7906,D 
7907,C
7908,A
7909,D
7910,C
7911,D
7912,A 
7913,B
7914,B
7915,Answer: D
7916,
7917,C
7918,C
7919,C
7920,A
7921,Answer: C
7922,Answer: D
7923,Answer: C
7924,Answer: B
7925,A
7926,C
7927,Answer: A
7928,C 
7929,A
7930,C 
7931,Answer: C
7932,D
7933,Answer: B
7934,A
7935,C
7936,B
7937,"Indianapolis 500, so the answer is C"
7938,Answer: A
7939,C
7940,"kangaroo, so the answer is B"
7941,D
7942,C
7943,C
7944,B
7945,B
7946,Answer: A
7947,C 
7948,Answer: B
7949,B
7950,Answer: B
7951,Answer: D
7952,Answer: C
7953,B
7954,"buy fewer units of both X and Y, so the answer is D"
7955,D
7956,B 
7957,D
7958,B
7959,D
7960,Answer: C
7961,B
7962,D
7963,D
7964,"digital collage, so the answer is D"
7965,B
7966,A
7967,C
7968,B 
7969,A
7970,D
7971,A
7972,"Corona, so the answer is D"
7973,C
7974,B
7975,Answer: C
7976,B
7977,Answer: A
7978,C
7979,D 
7980,Answer: B
7981,Answer: B
7982,B
7983,
7984,B
7985,B
7986,None of the above
7987,A
7988,B
7989,C
7990,C
7991,A
7992,Answer: D
7993,Answer: C
7994,D
7995,D
7996,A
7997,A
7998,Answer: D
7999,B
8000,Answer: D
8001,B
8002,A
8003,A
8004,C
8005,B 
8006,D
8007,C
8008,Answer: A
8009,"black, so the answer is B"
8010,D
8011,D
8012,B
8013,B
8014,B 
8015,D 
8016,Answer: A
8017,A
8018,B 
8019,Answer: B
8020,Answer: A
8021,Answer: D
8022,D
8023,A
8024,A 
8025,A
8026,B
8027,None of the above
8028,Answer: B
8029,B
8030,Answer: C
8031,B
8032,D
8033,D
8034,A 
8035,B
8036,Answer: B
8037,
8038,Answer: A
8039,Answer: B
8040,A
8041,B
8042,A
8043,C
8044,C
8045,Answer: D
8046,C
8047,Answer: C
8048,D
8049,A
8050,A
8051,B
8052,A 
8053,D
8054,B
8055,A
8056,D
8057,A
8058,Answer: B
8059,C
8060,D
8061,C
8062,B
8063,D
8064,C
8065,Answer: A
8066,C
8067,B 
8068,B
8069,C
8070,C
8071,"china, so the answer is C"
8072,A
8073,"rice, so the answer is D"
8074,A 
8075,C 
8076,A
8077,B
8078,C 
8079,D
8080,A
8081,Answer: D
8082,B
8083,A
8084,C
8085,B
8086,Answer: A
8087,D
8088,
8089,Answer: A
8090,D
8091,B
8092,B 
8093,C
8094,D
8095,D
8096,D
8097,D
8098,C 
8099,A
8100,B 
8101,"Control value, so the answer is D"
8102,C
8103,D 
8104,C
8105,D
8106,D
8107,Answer: B
8108,B
8109,A
8110,Answer: C
8111,Answer: A
8112,B
8113,D
8114,None of the above
8115,B
8116,C
8117,A 
8118,A
8119,D 
8120,D
8121,B
8122,D
8123,"Mixing vinegar with baking soda, so the answer is C"
8124,Answer: A
8125,C 
8126,D
8127,Answer: C
8128,A
8129,Answer: C
8130,A
8131,"Pat Riley, so the answer is D"
8132,A
8133,Answer: C
8134,D
8135,C 
8136,D
8137,C
8138,C
8139,B
8140,A
8141,D
8142,Answer: C
8143,D
8144,Answer: A
8145,Answer: B
8146,C
8147,B
8148,B
8149,C
8150,C
8151,Answer: A
8152,"Yolanda Griffith, so the answer is D"
8153,Answer: C
8154,A 
8155,A
8156,C
8157,D
8158,Answer: C
8159,Answer: A
8160,A
8161,B
8162,Answer: C
8163,B
8164,D
8165,A
8166,A
8167,"moral nihilism., so the answer is C"
8170,Answer: C
8171,Answer: C
8172,Answer: A
8173,D
8175,Answer: D
8177,D
8178,D
8179,C
8180,C
8181,C
8182,A
8183,A 
8184,A
8185,"preventive theories of punishment., so the answer is D"
8186,B
8187,Answer: C
8188,Answer: B
8189,D
8190,"we should institute death by torture., so the answer is C"
8191,B
8192,B
8194,A
8195,B 
8196,A
8197,A
8198,C
8199,A
8200,D
8203,C
8204,C
8205,B
8206,C 
8207,C
8208,D
8209,B
8211,B
8214,C
8215,Answer: B
8216,B 
8217,Answer: A
8218,D
8219,A
8220,D
8221,D
8222,C
8223,Answer: C
8224,D
8226,A
8227,B
8229,C
8230,"A and B only, so the answer is D"
8231,C
8233,B
8234,D
8235,D
8237,Answer: A
8238,Answer: B
8240,B 
8241,B
8242,D
8243,D
8244,B
8245,Answer: C
8246,D
8250,Answer: C
8251,A 
8252,D
8253,
8254,D
8255,B 
8256,C
8257,B
8259,Answer: B
8260,Answer: D
8261,A 
8262,
8263,A
8264,Answer: C
8265,D
8267,D 
8268,B
8269,B
8270,D
8271,D
8272,"it would be subject to the tragedy of the commons., so the answer is C"
8274,C
8275,B
8278,A
8280,C 
8283,Not Sure
8284,Answer: A
8286,"use moral judgment to determine which duty should be obeyed., so the answer is B"
8289,
8291,C
8292,A
8293,Answer: A
8294,A
8295,Answer: D
8297,Answer: D
8298,Answer: B
8300,Answer: D
8301,C
8304,D
8305,A 
8306,C
8307,Answer: D
8308,C
8309,D
8311,A
8312,B
8313,Answer: A
8314,Answer: D
8315,Answer: A
8317,A
8318,C
8319,Not Sure
8320,C
8323,"simplicity, so the answer is D"
8324,Answer: D
8325,Answer: B
8326,A
8328,Answer: B
8329,Answer: B
8330,A
8332,
8334,B
8336,C
8339,Answer: A
8340,B
8341,Answer: C
8342,C
8343,C
8344,
8345,"a prescription of how we should treat humans., so the answer is D"
8347,Answer: D
8348,B
8349,C
8350,A
8351,None of the above
8352,D
8353,A
8354,
8355,D
8356,A
8357,A
8358,D
8359,D
8360,A
8361,D
8362,D
8363,Answer: A
8364,Answer: B
8365,C
8366,A
8367,D
8368,D
8369,Answer: C
8370,A
8371,A
8372,Answer: B
8373,Answer: C
8374,A
8375,D
8376,B
8379,Answer: D
8380,A 
8381,C
8382,C 
8383,C
8385,A
8386,D
8388,C
8389,"Wellman himself is an immigrant., so the answer is B"
8390,D
8391,Answer: A
8392,C 
8393,A
8394,A
8396,A
8397,A
8398,D
8399,A
8401,Answer: A
8403,A
8404,D
8405,D
8406,B
8408,Answer: B
8409,Answer: C
8410,C 
8411,Answer: B
8412,D
8414,A
8415,B
8416,D 
8417,A
8418,Answer: C
8420,Answer: A
8421,Answer: A
8422,A
8423,B
8424,B
8425,B
8426,B
8427,C
8428,Answer: C
8429,Answer: C
8430,B
8431,D
8433,Answer: A
8434,Answer: B
8435,C 
8436,C
8437,B
8438,C
8439,A
8441,"there is no straightforward answer to the question of whether or not sexual objectification occurs., so the answer is C"
8442,C
8443,C
8445,D
8446,D
8447,B
8448,D
8449,C
8451,D
8453,A
8454,A 
8455,Answer: B
8456,C
8457,Answer: B
8458,C
8459,D
8460,C
8461,Answer: B
8462,A
8463,D 
8464,D
8465,C
8466,A
8467,A
8468,D
8469,B
8470,B
8471,Answer: A
8472,A
8473,Answer: D
8475,C 
8477,B 
8478,D
8479,
8480,C 
8483,C
8486,B
8487,C 
8488,Answer: A
8489,A
8491,A
8492,Answer: D
8493,D 
